LocationID (QRCode),Latitude,Longitude,Description,Moderator (0/1),Active (0/1),Dosimeter,Collected Flag (0/1),Wear Period,System_Date Deployed,System_Date Collected,Mismatch (0/1), my_Date Deployed, my_Date Collected, recordID
SSRL-048,37.41818237,-122.20071840,BLDG 131 - Beam: BL-3 ratchet shield wall adj. to BSOIC,1,1,BA001639213,1,1-1-2021,01/11/2021,08/06/2021,0,01/11/2021,08/06/2021, 7E594FBD-BA0B-4821-AB4D-FEB667A85136
SSRL-049,37.41812134,-122.20074046,BLDG 131 - Beam: BL-11 lateral shield wall - near unused beam line port adjacent to BSOIC,0,1,BA00064863X,0,7-1-2021,08/06/2021,08/06/2021,,08/06/2021,08/06/2021, 022DB2AF-A1B5-4252-9EDC-4F87E114EC6F
SSRL-049,37.41815186,-122.20079941,BLDG 131 - Beam: BL-11 lateral shield wall - near unused beam line port adjacent to BSOIC,0,1,BA00029342E,1,1-1-2021,01/11/2021,08/06/2021,0,01/11/2021,08/06/2021, 9D39BC77-92CA-4F1E-B5B5-48DAAF0DBDF4
SSRL-050,37.41806030,-122.20088523,BLDG 131 - Beam: BL-11 lateral shield wall by blue monitor panel ,1,1,BA00047378X,0,7-1-2021,08/06/2021,08/06/2021,,08/06/2021,08/06/2021, BD744ADD-4841-4FC3-BD1E-F58D86B5028C
SSRL-050,37.41815186,-122.20078948,BLDG 131 - Beam: BL-11 lateral shield wall by blue monitor panel ,1,1,BA001177841,1,1-1-2021,01/11/2021,08/06/2021,0,01/11/2021,08/06/2021, DA5C4499-E696-455F-9349-AAC2661E87D6
SSRL-051,37.41809082,-122.20112330,BLDG 131 - Beam: BL-14 lateral shield wall adjacent to rolling block door at BL11-1 door,1,1,BA00007789U,0,7-1-2021,08/02/2021,08/02/2021,,08/02/2021,08/02/2021, 1883A345-7A7E-4ABF-AD8D-F1806BF455B2
SSRL-051,37.41815186,-122.20109694,BLDG 131 - Beam: BL-14 lateral shield wall adjacent to rolling block door at BL11-1 door,1,1,BA00120615D,1,1-1-2021,01/11/2021,08/02/2021,0,01/11/2021,08/02/2021, 9B8B2C45-97D3-4464-993F-2C11848379C7
SSRL-052,37.41812134,-122.20115693,BLDG 130 - Beam: BL13 lateral shield wall next to BL14-0,1,1,BA00150798R,0,7-1-2021,08/02/2021,08/02/2021,,08/02/2021,08/02/2021, DE322106-31DB-4BEE-AAF5-F6A95984FF10
SSRL-052,37.41815186,-122.20111113,BLDG 130 - Beam: BL13 lateral shield wall next to BL14-0,1,1,BA001543167,1,1-1-2021,01/11/2021,08/02/2021,0,01/11/2021,08/02/2021, F246A10C-7240-43D5-90ED-B85623948A22
SSRL-053,37.41809082,-122.20118453,BLDG 130 - beam: at lateral shield wall adj to SPEAR klystrons 6 feet downstream of BL13 ratchet wall,1,1,BA00187869D,0,7-1-2021,08/02/2021,08/02/2021,,08/02/2021,08/02/2021, 0E41BE45-AD66-4A0A-A2B7-BB3D7C4BF486
SSRL-053,37.41815186,-122.20120674,BLDG 130 - beam: at lateral shield wall adj to SPEAR klystrons 6 feet downstream of BL13 ratchet wall,1,1,BA000833725,1,1-1-2021,01/11/2021,08/02/2021,0,01/11/2021,08/02/2021, 106041B2-6978-4807-A75F-3D8419984B07
SSRL-054,37.41809082,-122.20120633,BLDG 130 - wall: (South) lateral shield wall at d/s end BL13,1,1,BA00002027N,0,7-1-2021,08/02/2021,08/02/2021,,08/02/2021,08/02/2021, 167A1C22-F469-4709-AB52-B3F2F227BB5F
SSRL-054,37.41812134,-122.20113695,BLDG 130 - wall: (South) lateral shield wall at d/s end BL13,1,1,BA00029304E,1,1-1-2021,01/11/2021,08/02/2021,0,01/11/2021,08/02/2021, 59651451-E841-46D2-8FCB-8AA55A3FB0E5
SSRL-055,37.41812134,-122.20132627,BLDG 130 - 2nd floor: Room 207,1,1,BA000468605,0,7-1-2021,08/11/2021,08/11/2021,,08/11/2021,08/11/2021, FBA60E1A-304F-4804-93F2-AED954999B2C
SSRL-055,37.41812134,-122.20143357,BLDG 130 - 2nd floor: Room 207,1,1,BA001506727,1,1-1-2021,01/15/2021,08/11/2021,0,01/15/2021,08/11/2021, FEC58D1F-C754-449E-8776-12E864B82BAD
SSRL-056,37.41812134,-122.20138674,BLDG 130 - 2nd floor: Room 208,1,1,BA00187060B,0,7-1-2021,08/11/2021,08/11/2021,,08/11/2021,08/11/2021, CD06F2C2-3406-412A-8F2D-1FE0DEBD69AD
SSRL-056,37.41812134,-122.20142398,BLDG 130 - 2nd floor: Room 208,1,1,BA00105090Q,1,1-1-2021,01/15/2021,08/11/2021,0,01/15/2021,08/11/2021, 92386407-689C-4A3A-945D-AFE1A97BFF95
SSRL-057,37.41827393,-122.20125989,BLDG SPEAR - beam: SPEAR (outside) on shielding adjacent to Bldg 130 entry door,1,1,BA00046489T,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, ABB0FB8F-A0E5-4BB5-91B2-5C3A400369E0
SSRL-057,37.41827393,-122.20148277,BLDG SPEAR - beam: SPEAR (outside) on shielding adjacent to Bldg 130 entry door,1,1,BA001234493,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, 55F4C3A0-1F48-4CB8-851F-3B615121A575
SSRL-058,37.41857910,-122.20158549,BLDG SPEAR - 7': Outer SPEAR shielding wall just down from catwalk stairs - Beam Abort Dump (BAD) monitor Block RBI-9L,1,1,BA00191879G,0,7-1-2021,08/09/2021,08/09/2021,,08/09/2021,08/09/2021, 1C54D1F8-F51F-4577-974A-FA4936973E47
SSRL-058,37.41870117,-122.20157035,BLDG SPEAR - 7': Outer SPEAR shielding wall just down from catwalk stairs - Beam Abort Dump (BAD) monitor Block RBI-9L,1,1,BA000281677,1,1-1-2021,01/12/2021,08/09/2021,0,01/12/2021,08/09/2021, 43ED4A11-1CA8-4A05-993C-06D67C8FEEDA
SSRL-059,37.41870117,-122.20191854,BLDG SPEAR - 7': Outer SPEAR shielding wall. Monitor on uppermost portion of shielding adj to roof - Septum monitor Block RBI-7,1,1,BA001712556,0,7-1-2021,08/09/2021,08/09/2021,,08/09/2021,08/09/2021, A460A4EE-C1D7-4B29-91D2-158A685D5BCF
SSRL-059,37.41867065,-122.20178919,BLDG SPEAR - 7': Outer SPEAR shielding wall. Monitor on uppermost portion of shielding adj to roof - Septum monitor Block RBI-7,1,1,BA000249633,1,1-1-2021,01/12/2021,08/09/2021,0,01/12/2021,08/09/2021, 00928B59-0146-4501-B611-5C2BA31EB426
SSRL-061,37.41836548,-122.20122997,BLDG SPEAR - beam: Inner SPEAR shielding wall. At foot of catwalk steps (inner ring) area: at Block 8 - Beam Abort Dump (BAD) monitor,1,1,BA001913344,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, F153FE65-F573-4F1C-82F8-96F7FFD1E50E
SSRL-061,37.41848755,-122.20133554,BLDG SPEAR - beam: Inner SPEAR shielding wall. At foot of catwalk steps (inner ring) area: at Block 8 - Beam Abort Dump (BAD) monitor,1,1,BA00094878G,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, 6093C1F8-C7D6-4DE3-818C-34FB55C3496C
SSRL-062,37.41830444,-122.20108170,BLDG SPEAR - beam: Inner SPEAR shielding wall appx. 10' behind catwalk stairs: at Block 3. Adj to west pit PPS gate,1,1,BA001073388,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, C9CDBD1D-5B8F-4566-BF32-00B04DB88438
SSRL-062,37.41842651,-122.20126495,BLDG SPEAR - beam: Inner SPEAR shielding wall appx. 10' behind catwalk stairs: at Block 3. Adj to west pit PPS gate,1,1,BA002130898,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, 1EEA8680-541D-4227-85DC-3B83C508E1E2
SSRL-063,37.41827393,-122.20095712,BLDG 132 - inside SPEAR Klystron Room 101,1,1,BA00164928O,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, 7965FD73-F0C4-4447-BBF7-F9F5E2ADDAD5
SSRL-063,37.41833496,-122.20098008,BLDG 132 - inside SPEAR Klystron Room 101,1,1,BA000129926,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, D5961B17-DF42-4741-8DB0-4C5EA9AF8B22
SSRL-064,37.41827393,-122.20091007,BLDG SPEAR - 4': West Pit PPS entry gate (on metal wall behind door: if open),1,1,BA001514754,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, D917EC9E-14C6-4A41-8CBC-2DC38A75ECD7
SSRL-064,37.41830444,-122.20088680,BLDG SPEAR - 4': West Pit PPS entry gate (on metal wall behind door: if open),1,1,BA00114987U,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, 6F9AA123-EB11-4C7F-A3B7-AE9F6E60A5A1
SSRL-065,37.41827393,-122.20090845,BLDG 221 - 4': SPEAR electronics shop adjacent to east pit shielding wall at southeast entrance,1,1,BA00080887N,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, 5CDE8986-BB0C-4B52-AE76-E535400B1556
SSRL-065,37.41833496,-122.20094249,BLDG 221 - 4': SPEAR electronics shop adjacent to east pit shielding wall at southeast entrance,1,1,BA00121411O,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, 34C9B727-932D-4FD1-B091-E42B5F65D179
SSRL-066,37.41833496,-122.20105218,BLDG SPEAR - 4': East Pit PPS entry gate (on metal wall behind door - if open),1,1,BA00071828S,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, 91FAA9B8-BD70-4973-B144-23C88C8D21A2
SSRL-066,37.41842651,-122.20114810,BLDG SPEAR - 4': East Pit PPS entry gate (on metal wall behind door - if open),1,1,BA000135957,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, 32CB75FF-6511-4F92-AFAA-176DEF688A2F
SSRL-067,37.41833496,-122.20110010,BLDG 117 - 4': SPEAR Ops control building at southeast entry,1,1,BA00022395A,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, 809AF61B-81F4-40C6-A2FD-6E1C94167E93
SSRL-067,37.41839600,-122.20112013,BLDG 117 - 4': SPEAR Ops control building at southeast entry,1,1,BA00151084D,1,1-1-2021,01/14/2021,08/10/2021,0,01/14/2021,08/10/2021, F386D091-04EC-492B-B85C-6877D9191616
SSRL-068,37.41833496,-122.20117674,BLDG 117 - 6': SPEAR Ops control building in kitchen area,1,1,BA001614067,0,7-1-2021,08/10/2021,08/10/2021,,08/10/2021,08/10/2021, 097F9BFC-7293-461D-9A71-5CFDF2BCC998
